stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'000906,2024-01-10,29.254562,29.31,29.243023,29.4,0.001895020680877,0.0053680154750074,-0.0003944342082441,0.0030706243602865,0.0026761901520424,浙商中拓
'002706,2024-01-10,98.60941,98.29,98.56984,99.81,0.0032391432014448,0.0125815360966397,-0.0004012801618019,0.0154644419574727,0.0150631617956707,良信电器
'300720,2024-01-10,37.399204,37.4,37.383984,37.97,2.1283875453636104e-05,0.0156755898461758,-0.0004069605331706,0.0152406417112299,0.0148336811780592,海川智能
'000566,2024-01-10,35.10271,35.14,35.08824,35.53,0.0010623111434985,0.0125899731647982,-0.0004122188856644,0.0110984632896983,0.0106862444040339,海南海药
'600173,2024-01-10,11.713656,11.7,11.708825,11.83,0.0011658187674284,0.010349031606502,-0.000412424609362,0.0111111111111111,0.0106986865017491,卧龙地产
'300688,2024-01-10,57.058712,56.93,57.034836,62.01,0.0022557817288269,0.0872302674807375,-0.000418446178736,0.0892323906551905,0.0888139444764544,创业黑马
'300389,2024-01-10,76.72935,75.91,76.69705,79.32,0.0106784431250883,0.0341988381560958,-0.0004209601671328,0.0449216177051771,0.0445006575380443,艾比森
'601218,2024-01-10,9.508608,9.4800005,9.50439,9.62,0.0030085896905205,0.0121638527038556,-0.000443598053469,0.0147678789679388,0.0143242809144698,吉鑫科技
'002506,2024-01-10,27.341003,26.93,27.328392,26.74,0.0150324770455568,0.0215304288667991,-0.0004612486235417,-0.0070553286297809,0.0075165772533226,协鑫集成
'300033,2024-01-10,1201.893,1208.36,1201.3379,1246.92,0.0053806786461023,0.0379427802952026,-0.0004618547574534,0.0319110198947335,0.03144916513728,同花顺
'600421,2024-01-10,20.583345,20.37,20.573809,21.24,0.010364933396394,0.032380537799296,-0.0004632871868008,0.0427098674521353,0.0422465802653345,*ST仰帆
'002639,2024-01-10,22.958576,22.99,22.947844,22.78,0.0013687260046092,0.0073141511681881,-0.0004674505944968,-0.0091344062635927,0.0096018568580895,雪人股份
'300634,2024-01-10,18.674917,18.77,18.666174,19.3,0.0050914817988213,0.0339558604778889,-0.0004681680780695,0.028236547682472,0.0277683796044025,彩讯股份
'000538,2024-01-10,1528.2059,1521.99,1527.4832,1524.77,0.0040674492880834,0.0017762552151145,-0.0004729074792866,0.00182655602205,0.0013536485427633,云南白药
'000420,2024-01-10,13.416572,13.5,13.410179,15.16,0.0062182799004097,0.1304845371564392,-0.0004765002565484,0.1229629629629629,0.1224864627064145,吉林化纤
'601766,2024-01-10,7.1664977,7.16,7.163046,7.13,0.0009066771904496,0.0046134005002899,-0.0004816439137349,-0.0041899441340782,0.0046715880478131,中国中车
'600513,2024-01-10,49.33823,49.83,49.3141,50.56,0.0099673214868063,0.0252645795016029,-0.000489073077814,0.0146498093517961,0.014160736273982,联环药业
'002969,2024-01-10,4.2048993,4.21,4.2028403,4.2,0.0012130373728569,0.000675804883664,-0.0004896668988006,-0.0023752969121139,0.0028649638109146,嘉美包装
'002514,2024-01-10,53.078537,52.58,53.05215,54.63,0.0093924404887044,0.029741490212932,-0.0004971312604188,0.0389882084442754,0.0384910771838566,宝馨科技
'300685,2024-01-10,98.9574,99.22,98.908195,102.13,0.0026536671335341,0.0325736911890869,-0.0004972341633874,0.0293287643620237,0.0288315301986362,艾德生物
'002157,2024-01-10,51.076775,50.92,51.05131,51.92,0.0030693989587243,0.0170160178063991,-0.0004985631923706,0.0196386488609583,0.0191400856685877,正邦科技
'603366,2024-01-10,15.664564,15.59,15.656706,15.61,0.0047600431138715,0.0029831306789563,-0.0005016417948179,0.0012828736369467,0.0007812318421287,日出东方
'002190,2024-01-10,46.097027,46.35,46.073345,47.25,0.0054878376429786,0.0255387361173797,-0.0005137424589224,0.0194174757281553,0.0189037332692328,*ST集成
