stock,date,score1,score2
'300608,2024-01-26,56.808044,60.764866
'300609,2024-01-26,26.6062,27.54998
'300610,2024-01-26,25.94328,25.771389
'300611,2024-01-26,22.999615,23.064386
'300612,2024-01-26,41.667084,43.55876
'300613,2024-01-26,204.5607,211.23853
'300615,2024-01-26,36.55583,36.968494
'300616,2024-01-26,35.33752,35.303455
'300617,2024-01-26,60.585762,60.418285
'300618,2024-01-26,65.52299,65.59183
'300619,2024-01-26,54.18709,53.13547
'300620,2024-01-26,95.982574,102.37612
'300621,2024-01-26,17.031746,17.205221
'300622,2024-01-26,43.499424,42.842712
'300623,2024-01-26,109.20153,109.988594
'300624,2024-01-26,138.81183,146.22043
'300625,2024-01-26,17.923145,18.015846
'300626,2024-01-26,18.93653,19.127468
'300627,2024-01-26,114.87228,117.3471
'300628,2024-01-26,527.92896,536.7535
'300629,2024-01-26,52.73376,53.43262
'300630,2024-01-26,76.421455,78.58364
'300631,2024-01-26,47.325775,47.002853
'300632,2024-01-26,25.01261,25.18116
'300633,2024-01-26,44.890015,46.080055
'300634,2024-01-26,19.38474,20.113527
'300635,2024-01-26,20.046251,20.403204
'300636,2024-01-26,39.539177,40.40574
'300637,2024-01-26,19.817562,19.95044
'300638,2024-01-26,146.99681,152.36589
'300639,2024-01-26,64.53474,66.42058
'300640,2024-01-26,18.880848,18.867363
'300641,2024-01-26,10.041405,10.018072
'300642,2024-01-26,49.872684,50.408447
'300643,2024-01-26,12.390408,12.556834
'300644,2024-01-26,34.848736,35.384953
'300645,2024-01-26,33.77612,34.302418
'300647,2024-01-26,16.76204,16.934057
'300648,2024-01-26,51.41396,51.757767
'300649,2024-01-26,33.605274,34.05013
'300650,2024-01-26,39.419876,38.518356
'300651,2024-01-26,33.736717,34.032887
'300652,2024-01-26,27.711592,27.81848
'300653,2024-01-26,66.578255,67.54478
'300654,2024-01-26,35.670918,38.04747
'300655,2024-01-26,81.125534,82.50842
'300656,2024-01-26,62.476837,64.38513
'300657,2024-01-26,60.736584,64.67724
'300658,2024-01-26,20.442408,20.274208
'300659,2024-01-26,54.99361,56.279724
'300660,2024-01-26,91.06302,92.13909
'300661,2024-01-26,574.83966,603.9005
'300662,2024-01-26,26.937056,27.92399
'300663,2024-01-26,48.134407,48.48546
'300664,2024-01-26,8.525211,8.575829
'300665,2024-01-26,19.307936,19.242775
'300666,2024-01-26,53.749622,55.77514
'300667,2024-01-26,36.840504,37.767963
'300668,2024-01-26,63.1487,63.077892
'300669,2024-01-26,30.985447,31.672697
'300670,2024-01-26,20.954851,20.816153
'300671,2024-01-26,54.84145,56.283787
'300672,2024-01-26,101.12778,100.14828
'300673,2024-01-26,37.906143,37.45848
'300674,2024-01-26,25.272303,26.130987
'300675,2024-01-26,15.39015,15.561658
'300676,2024-01-26,48.16603,49.113266
'300677,2024-01-26,138.88977,138.0081
'300678,2024-01-26,75.34136,78.97359
'300679,2024-01-26,137.29126,138.6294
'300680,2024-01-26,46.16604,46.01036
'300681,2024-01-26,52.501816,53.02578
'300682,2024-01-26,22.605371,23.571014
'300683,2024-01-26,34.33749,34.98783
'300684,2024-01-26,60.807323,61.877068
'300685,2024-01-26,103.17165,103.199326
'300686,2024-01-26,16.166456,16.327528
'300687,2024-01-26,89.46184,92.97904
'300688,2024-01-26,60.306545,60.319496
'300689,2024-01-26,32.03911,32.5414
'300690,2024-01-26,47.316135,47.669823
'300691,2024-01-26,53.882683,53.95507
'300692,2024-01-26,18.127785,18.220041
'300693,2024-01-26,96.84585,98.807915
'300694,2024-01-26,12.376147,12.262637
'300695,2024-01-26,57.478886,56.890583
'300696,2024-01-26,69.26056,69.42908
'300697,2024-01-26,27.103615,27.57733
'300698,2024-01-26,33.353443,33.682503
'300699,2024-01-26,59.821815,60.38483
'300700,2024-01-26,37.645947,37.45049
'300701,2024-01-26,38.070084,38.47424
'300702,2024-01-26,57.24653,58.643574
'300703,2024-01-26,27.001308,27.083792
'300705,2024-01-26,94.0395,94.14442
'300706,2024-01-26,43.98164,44.488945
'300707,2024-01-26,35.484283,35.367928
'300708,2024-01-26,19.675566,20.184391
'300709,2024-01-26,55.87997,56.772835
'300710,2024-01-26,33.536068,34.106346
'300711,2024-01-26,22.786648,23.026937
'300712,2024-01-26,33.548603,33.637928
'300713,2024-01-26,51.953884,52.599434
'300715,2024-01-26,46.1954,45.776337
'300716,2024-01-26,17.142372,17.027243
'300717,2024-01-26,27.48669,27.694319
'300718,2024-01-26,56.86679,58.041424
'300719,2024-01-26,20.870974,21.082336
'300720,2024-01-26,37.435253,37.786076
'300721,2024-01-26,28.229076,28.274296
'300722,2024-01-26,73.789024,74.77604
'300723,2024-01-26,77.83726,78.77786
'300724,2024-01-26,69.61506,69.1037
'300725,2024-01-26,96.25183,97.02906
'300726,2024-01-26,30.325148,30.607498
'300727,2024-01-26,36.760113,37.052383
'300729,2024-01-26,46.689354,48.040012
'300730,2024-01-26,32.80378,34.045124
'300731,2024-01-26,27.54256,28.212206
'300732,2024-01-26,43.186287,43.250435
'300733,2024-01-26,18.794561,19.379078
'300735,2024-01-26,40.27252,40.978645
'300736,2024-01-26,31.208899,32.171352
'300737,2024-01-26,11.035708,11.141866
'300738,2024-01-26,117.58445,119.75342
'300739,2024-01-26,35.648228,36.28359
'300740,2024-01-26,43.050217,42.369076
'300741,2024-01-26,31.105429,31.32647
'300742,2024-01-26,11.849069,12.493755
'300743,2024-01-26,29.860703,30.28115
'300745,2024-01-26,25.504566,26.428469
'300746,2024-01-26,10.743667,10.8234825
'300747,2024-01-26,99.53679,100.1393
'300748,2024-01-26,49.940723,50.347042
'300749,2024-01-26,17.196667,17.208284
'300750,2024-01-26,285.59164,285.0442
'300751,2024-01-26,531.45435,530.405
'300752,2024-01-26,43.986835,45.010708
'300753,2024-01-26,27.30559,27.56075
'300755,2024-01-26,34.258255,33.699615
'300756,2024-01-26,57.110794,56.831604
'300757,2024-01-26,96.481186,95.424324
'300758,2024-01-26,32.371593,32.439655
'300759,2024-01-26,64.044655,63.391018
'300760,2024-01-26,298.16864,302.88956
'300761,2024-01-26,38.526737,38.58179
'300762,2024-01-26,55.44016,55.791855
'300763,2024-01-26,297.1094,298.3116
'300765,2024-01-26,170.99994,183.00719
'300766,2024-01-26,14.342491,14.962681
'300767,2024-01-26,51.828526,51.443127
'300768,2024-01-26,20.778439,21.577044
'300769,2024-01-26,311.65106,305.0383
'300770,2024-01-26,74.77889,76.111885
'300771,2024-01-26,27.671736,27.837648
'300772,2024-01-26,17.79077,17.46249
'300773,2024-01-26,34.509087,35.26334
'300775,2024-01-26,27.70241,27.513212
'300776,2024-01-26,237.74846,235.90862
'300777,2024-01-26,28.330566,28.768312
'300778,2024-01-26,29.877428,30.320026
'300779,2024-01-26,49.151142,49.877777
'300780,2024-01-26,19.042068,19.490826
'300781,2024-01-26,53.189583,54.396526
'300782,2024-01-26,654.0824,680.495
'300783,2024-01-26,19.422113,18.793596
'300785,2024-01-26,71.70719,73.81294
'300786,2024-01-26,50.49174,52.478252
'300787,2024-01-26,46.092472,46.73219
'300788,2024-01-26,28.712305,30.296349
'300789,2024-01-26,51.844727,52.609306
'300790,2024-01-26,41.313316,42.26759
'300791,2024-01-26,78.59847,77.903015
'300792,2024-01-26,63.829117,65.34076
'300793,2024-01-26,31.311878,31.175087
'300795,2024-01-26,55.489548,57.69282
'300796,2024-01-26,40.148663,40.411972
'300797,2024-01-26,18.571283,18.690939
'300798,2024-01-26,9.691675,10.028737
'300800,2024-01-26,41.13286,41.510223
'300801,2024-01-26,31.739952,31.53456
'300802,2024-01-26,46.655144,47.596245
'300803,2024-01-26,52.72575,55.964706
'300805,2024-01-26,9.87293,10.335077
'300806,2024-01-26,46.07885,48.08556
'300807,2024-01-26,30.735981,31.353249
'300808,2024-01-26,15.695047,15.5254
'300809,2024-01-26,44.86398,45.211273
'300810,2024-01-26,31.053455,30.885756
'300811,2024-01-26,164.71732,163.97696
