,公司代码 ,Name,code,上市日期
2998,2656,摩登大道,'002656,2012/2/28
2999,300604,长川科技,'300604,2017/4/17
3000,2251,步 步 高,'002251,2008/6/19
3001,2136,安 纳 达,'002136,2007/5/30
3002,2579,中京电子,'002579,2011/5/6
3003,603026,  石大胜华,'603026,  2015-05-29
3004,603277,  银都股份,'603277,  2017-09-11
3005,300129,泰胜风能,'300129,2010/10/19
3006,600328,  兰太实业,'600328,  2000-12-22
3007,603383,  顶点软件,'603383,  2017-05-22
3008,600782,  新钢股份,'600782,  1996-12-25
3009,603609,  禾丰牧业,'603609,  2014-08-08
3010,600079,  人福医药,'600079,  1997-06-06
3011,603860,  中公高科,'603860,  2017-08-02
3012,300223,北京君正,'300223,2011/5/31
3013,600808,  马钢股份,'600808,  1994-01-06
3014,600721,  *ST百花,'600721,  1996-06-26
3015,300121,阳谷华泰,'300121,2010/9/17
3016,601860,  紫金银行,'601860,  2019-01-03
3017,2852,道道全,'002852,2017/3/10
3018,300777,中简科技,'300777,2019/5/16
3019,600139,  西部资源,'600139,  1998-02-25
3020,601799,  星宇股份,'601799,  2011-02-01
3021,719,中原传媒,'000719,1997/3/31
3022,2770,科迪乳业,'002770,2015/6/30
3023,300619,金银河,'300619,2017/3/1
3024,601238,  广汽集团,'601238,  2012-03-29
3025,2409,雅克科技,'002409,2010/5/25
3026,600794,  保税科技,'600794,  1997-03-06
3027,2898,赛隆药业,'002898,2017/9/12
3028,600982,  宁波热电,'600982,  2004-07-06
3029,2254,泰和新材,'002254,2008/6/25
3030,600119,  *ST长投,'600119,  1998-01-15
3031,300022,吉峰科技,'300022,2009/10/30
3032,600961,  株冶集团,'600961,  2004-08-30
3033,601101,  昊华能源,'601101,  2010-03-31
3034,628,高新发展,'000628,1996/11/18
3035,589,贵州轮胎,'000589,1996/3/8
3036,300290,荣科科技,'300290,2012/2/16
3037,600267,  海正药业,'600267,  2000-07-25
3038,601058,  赛轮轮胎,'601058,  2011-06-30
3039,603958,  哈森股份,'603958,  2016-06-29
3040,936,华西股份,'000936,1999/8/10
3041,300681,英搏尔,'300681,2017/7/25
3042,300245,天玑科技,'300245,2011/7/19
3043,600615,  丰华股份,'600615,  1992-09-10
3044,300434,金石亚药,'300434,2015/4/24
3045,800,一汽轿车,'000800,1997/6/18
3046,300591,万里马,'300591,2017/1/10
3047,2329,皇氏集团,'002329,2010/1/6
3048,2653,海思科,'002653,2012/1/17
3049,2392,北京利尔,'002392,2010/4/23
3050,600399,  ST抚钢,'600399,  2000-12-29
3051,601319,  中国人保,'601319,  2018-11-16
3052,600327,  大东方,'600327,  2002-06-25
3053,2931,锋龙股份,'002931,2018/4/3
3054,2884,凌霄泵业,'002884,2017/7/11
3055,300705,九典制药,'300705,2017/10/10
3056,2412,汉森制药,'002412,2010/5/25
3057,300048,合康新能,'300048,2010/1/20
3058,848,承德露露,'000848,1997/11/13
3059,2014,永新股份,'002014,2004/7/8
3060,404,长虹华意,'000404,1996/6/19
3061,300066,三川智慧,'300066,2010/3/26
3062,2293,罗莱生活,'002293,2009/9/10
3063,600593,  大连圣亚,'600593,  2002-07-11
3064,2176,江特电机,'002176,2007/10/12
3065,2151,北斗星通,'002151,2007/8/13
3066,600023,  浙能电力,'600023,  2013-12-19
3067,2266,浙富控股,'002266,2008/8/6
3068,2487,大金重工,'002487,2010/10/15
3069,300046,台基股份,'300046,2010/1/20
3070,2961,瑞达期货,'002961,2019/9/5
3071,603316,  诚邦股份,'603316,  2017-06-19
3072,603059,  倍加洁,'603059,  2018-03-02
3073,300761,立华股份,'300761,2019/2/18
3074,2429,兆驰股份,'002429,2010/6/10
3075,601933,  永辉超市,'601933,  2010-12-15
3076,2837,英维克,'002837,2016/12/29
3077,2319,乐通股份,'002319,2009/12/11
3078,29,深深房Ａ,'000029,1993/9/15
3079,600798,  宁波海运,'600798,  1997-04-23
3080,300675,建科院,'300675,2017/7/19
3081,300554,三超新材,'300554,2017/4/21
3082,603319,  湘油泵,'603319,  2016-11-30
3083,2275,桂林三金,'002275,2009/7/10
3084,600225,  天津松江,'600225,  2000-01-27
3085,601668,  中国建筑,'601668,  2009-07-29
3086,2805,丰元股份,'002805,2016/7/7
3087,2797,第一创业,'002797,2016/5/11
3088,2284,亚太股份,'002284,2009/8/28
3089,603590,  康辰药业,'603590,  2018-08-27
3090,2109,兴化股份,'002109,2007/1/26
3091,892,欢瑞世纪,'000892,1999/1/15
3092,2413,雷科防务,'002413,2010/5/28
3093,603712,  七一二,'603712,  2018-02-26
3094,600814,  杭州解百,'600814,  1994-01-14
3095,300157,恒泰艾普,'300157,2011/1/7
3096,600958,  东方证券,'600958,  2015-03-23
3097,603777,  来伊份,'603777,  2016-10-12
3098,300580,贝斯特,'300580,2017/1/11
3099,2153,石基信息,'002153,2007/8/13
3100,601117,  中国化学,'601117,  2010-01-07
3101,300191,潜能恒信,'300191,2011/3/16
3102,2748,世龙实业,'002748,2015/3/19
3103,600477,  杭萧钢构,'600477,  2003-11-10
3104,2224,三 力 士,'002224,2008/4/25
3105,823,超声电子,'000823,1997/10/8
3106,2111,威海广泰,'002111,2007/1/26
3107,2689,远大智能,'002689,2012/7/17
3108,603867,  新化股份,'603867,  2019-06-27
3109,300037,新宙邦,'300037,2010/1/8
3110,601128,  常熟银行,'601128,  2016-09-30
3111,2935,天奥电子,'002935,2018/9/3
3112,600801,  华新水泥,'600801,  1994-01-03
3113,600845,  宝信软件,'600845,  1994-03-11
3114,952,广济药业,'000952,1999/11/12
3115,300609,汇纳科技,'300609,2017/2/15
3116,603900,  莱绅通灵,'603900,  2016-11-23
3117,600740,  山西焦化,'600740,  1996-08-08
3118,2558,巨人网络,'002558,2011/3/2
3119,2921,联诚精密,'002921,2017/12/27
3120,600368,  五洲交通,'600368,  2000-12-21
3121,300504,天邑股份,'300504,2018/3/30
3122,601991,  大唐发电,'601991,  2006-12-20
3123,2499,*ST科林,'002499,2010/11/9
3124,603390,  通达电气,'603390,  2019-11-25
3125,300101,振芯科技,'300101,2010/8/6
3126,722,湖南发展,'000722,1997/5/22
3127,2562,兄弟科技,'002562,2011/3/10
3128,601368,  绿城水务,'601368,  2015-06-12
3129,300731,科创新源,'300731,2017/12/8
3130,603721,  中广天择,'603721,  2017-08-11
3131,300630,普利制药,'300630,2017/3/28
3132,300492,山鼎设计,'300492,2015/12/23
3133,600117,  西宁特钢,'600117,  1997-10-15
3134,505,京粮控股,'000505,1992/12/21
3135,600082,  海泰发展,'600082,  1997-06-20
3136,530,大冷股份,'000530,1993/12/8
3137,12,南  玻Ａ,'000012,1992/2/28
3138,2909,集泰股份,'002909,2017/10/26
3139,2733,雄韬股份,'002733,2014/12/3
3140,600847,  万里股份,'600847,  1994-03-24
3141,300768,迪普科技,'300768,2019/4/12
3142,603530,  神马电力,'603530,  2019-08-05
3143,2390,信邦制药,'002390,2010/4/16
3144,751,锌业股份,'000751,1997/6/26
3145,2621,美吉姆,'002621,2011/9/29
3146,300383,光环新网,'300383,2014/1/29
3147,2338,奥普光电,'002338,2010/1/15
3148,2513,蓝丰生化,'002513,2010/12/3
3149,601717,  郑煤机,'601717,  2010-08-03
3150,603693,  江苏新能,'603693,  2018-07-03
3151,603313,  梦百合,'603313,  2016-10-13
3152,600389,  江山股份,'600389,  2001-01-10
3153,603393,  新天然气,'603393,  2016-09-12
3154,600833,  第一医药,'600833,  1994-02-24
3155,2631,德尔未来,'002631,2011/11/11
3156,600887,  伊利股份,'600887,  1996-03-12
3157,600459,  贵研铂业,'600459,  2003-05-16
3158,513,丽珠集团,'000513,1993/10/28
3159,600677,  航天通信,'600677,  1993-09-28
3160,600834,  申通地铁,'600834,  1994-02-24
3161,300004,南风股份,'300004,2009/10/30
3162,2172,澳洋健康,'002172,2007/9/21
3163,300390,天华超净,'300390,2014/7/31
3164,600529,  山东药玻,'600529,  2002-06-03
3165,600209,  ST罗顿,'600209,  1999-03-25
3166,300748,金力永磁,'300748,2018/9/21
3167,2543,万和电气,'002543,2011/1/28
3168,300508,维宏股份,'300508,2016/4/19
3169,603798,  康普顿,'603798,  2016-04-06
3170,600546,  山煤国际,'600546,  2003-07-31
3171,300650,太龙照明,'300650,2017/5/3
3172,603809,  豪能股份,'603809,  2017-11-28
3173,603519,  立霸股份,'603519,  2015-03-19
3174,603527,  众源新材,'603527,  2017-09-07
3175,600122,  宏图高科,'600122,  1998-04-20
3176,2795,永和智控,'002795,2016/4/28
3177,419,通程控股,'000419,1996/8/16
3178,2181,粤 传 媒,'002181,2007/11/16
3179,2012,凯恩股份,'002012,2004/7/5
3180,300419,浩丰科技,'300419,2015/1/22
3181,300224,正海磁材,'300224,2011/5/31
3182,300015,爱尔眼科,'300015,2009/10/30
3183,2209,达 意 隆,'002209,2008/1/30
3184,2442,龙星化工,'002442,2010/7/6
3185,600864,  哈投股份,'600864,  1994-08-09
3186,2250,联化科技,'002250,2008/6/19
3187,2851,麦格米特,'002851,2017/3/6
3188,300375,鹏翎股份,'300375,2014/1/27
3189,732,泰禾集团,'000732,1997/7/4
3190,300052,中青宝,'300052,2010/2/11
3191,600483,  福能股份,'600483,  2004-05-31
3192,603,盛达资源,'000603,1996/8/23
3193,2279,久其软件,'002279,2009/8/11
3194,2130,沃尔核材,'002130,2007/4/20
3195,300655,晶瑞股份,'300655,2017/5/23
3196,600650,  锦江投资,'600650,  1993-06-07
3197,600136,  当代明诚,'600136,  1998-03-03
3198,600397,  安源煤业,'600397,  2002-07-02
3199,2699,美盛文化,'002699,2012/9/11
3200,960,锡业股份,'000960,2000/2/21
3201,2326,永太科技,'002326,2009/12/22
3202,300496,中科创达,'300496,2015/12/10
3203,601258,  *ST庞大,'601258,  2011-04-28
3204,2857,三晖电气,'002857,2017/3/23
3205,558,莱茵体育,'000558,1994/5/9
3206,600996,  贵广网络,'600996,  -
3207,668,荣丰控股,'000668,1996/12/10
3208,300297,蓝盾股份,'300297,2012/3/15
3209,603986,  兆易创新,'603986,  2016-08-18
3210,600097,  开创国际,'600097,  1997-06-19
3211,2846,英联股份,'002846,2017/2/7
3212,600048,  保利地产,'600048,  2006-07-31
3213,300729,乐歌股份,'300729,2017/12/1
3214,300700,岱勒新材,'300700,2017/9/12
3215,300059,东方财富,'300059,2010/3/19
3216,600919,  江苏银行,'600919,  2016-08-02
3217,731,四川美丰,'000731,1997/6/17
3218,2179,中航光电,'002179,2007/11/1
3219,600665,  天地源,'600665,  1993-07-09
3220,601919,  中远海控,'601919,  2007-06-26
3221,603888,  新华网,'603888,  2016-10-28
3222,300778,新城市,'300778,2019/5/10
3223,812,陕西金叶,'000812,1998/6/23
3224,600519,  贵州茅台,'600519,  2001-08-27
3225,2790,瑞尔特,'002790,2016/3/8
3226,601727,  上海电气,'601727,  2008-12-05
3227,2370,亚太药业,'002370,2010/3/16
3228,300795,米奥兰特,'300795,2019/10/22
3229,729,燕京啤酒,'000729,1997/7/16
3230,2360,同德化工,'002360,2010/3/3
3231,600370,  三房巷,'600370,  2003-03-06
3232,2123,梦网集团,'002123,2007/3/28
3233,600735,  新华锦,'600735,  1996-07-26
3234,2534,杭锅股份,'002534,2011/1/10
3235,600785,  新华百货,'600785,  1997-01-08
3236,2406,远东传动,'002406,2010/5/18
3237,2187,广百股份,'002187,2007/11/22
3238,2623,亚玛顿,'002623,2011/10/13
3239,2376,新北洋,'002376,2010/3/23
3240,600909,  华安证券,'600909,  2016-12-06
3241,980,众泰汽车,'000980,2000/6/16
3242,2879,长缆科技,'002879,2017/7/7
3243,300246,宝莱特,'300246,2011/7/19
3244,2091,江苏国泰,'002091,2006/12/8
3245,300570,太辰光,'300570,2016/12/6
3246,603681,  永冠新材,'603681,  2019-03-26
3247,2315,焦点科技,'002315,2009/12/9
3248,603288,  海天味业,'603288,  2014-02-11
3249,603139,  康惠制药,'603139,  2017-04-21
3250,600595,  *ST中孚,'600595,  2002-06-26
3251,600531,  豫光金铅,'600531,  2002-07-30
3252,637,茂化实华,'000637,1996/11/14
3253,600779,  水井坊,'600779,  1996-12-06
3254,300445,康斯特,'300445,2015/4/24
3255,2121,科陆电子,'002121,2007/3/6
3256,776,广发证券,'000776,1997/6/11
3257,300141,和顺电气,'300141,2010/11/12
3258,600750,  江中药业,'600750,  1996-09-23
3259,2344,海宁皮城,'002344,2010/1/26
3260,603669,  灵康药业,'603669,  2015-05-28
3261,600843,  上工申贝,'600843,  1994-03-11
3262,600883,  博闻科技,'600883,  1995-12-08
3263,2383,合众思壮,'002383,2010/4/2
3264,2930,宏川智慧,'002930,2018/3/28
3265,2545,东方铁塔,'002545,2011/2/11
3266,2940,昂利康,'002940,2018/10/23
3267,300047,天源迪科,'300047,2010/1/20
3268,2131,利欧股份,'002131,2007/4/27
3269,601598,  中国外运,'601598,  2019-01-18
3270,600055,  万东医疗,'600055,  1997-05-19
3271,596,古井贡酒,'000596,1996/9/27
3272,413,东旭光电,'000413,1996/9/25
3273,2533,金杯电工,'002533,2010/12/31
3274,600730,  中国高科,'600730,  1996-07-26
3275,1872,招商港口,'001872,1993/5/5
3276,600340,  华夏幸福,'600340,  2003-12-30
3277,300783,三只松鼠,'300783,2019/7/12
3278,31,大悦城,'000031,1993/10/8
3279,601928,  凤凰传媒,'601928,  2011-11-30
3280,600320,  振华重工,'600320,  2000-12-21
3281,300238,冠昊生物,'300238,2011/7/6
3282,603882,  金域医学,'603882,  2017-09-08
3283,603995,  甬金股份,'603995,  2019-12-24
3284,2725,跃岭股份,'002725,2014/1/29
3285,603500,  祥和实业,'603500,  2017-09-04
3286,300203,聚光科技,'300203,2011/4/15
3287,300393,中来股份,'300393,2014/9/12
3288,2547,春兴精工,'002547,2011/2/18
3289,300349,金卡智能,'300349,2012/8/17
3290,2164,宁波东力,'002164,2007/8/23
3291,2351,漫步者,'002351,2010/2/5
3292,938,紫光股份,'000938,1999/11/4
3293,2701,奥瑞金,'002701,2012/10/11
3294,2342,巨力索具,'002342,2010/1/26
3295,839,中信国安,'000839,1997/10/31
3296,600602,  云赛智联,'600602,  1990-12-19
3297,300576,容大感光,'300576,2016/12/20
3298,665,湖北广电,'000665,1996/12/10
3299,603598,  引力传媒,'603598,  2015-05-27
3300,300273,和佳股份,'300273,2011/10/26
3301,300403,汉宇集团,'300403,2014/10/30
3302,2970,锐明技术,'002970,2019/12/17
3303,300084,海默科技,'300084,2010/5/20
3304,2953,日丰股份,'002953,2019/5/9
3305,2801,微光股份,'002801,2016/6/22
3306,600688,  上海石化,'600688,  1993-11-08
3307,600162,  香江控股,'600162,  1998-06-09
3308,603738,  泰晶科技,'603738,  2016-09-28
3309,2410,广联达,'002410,2010/5/25
3310,603985,  恒润股份,'603985,  2017-05-05
3311,603838,  四通股份,'603838,  2015-07-01
3312,603729,  龙韵股份,'603729,  2015-03-24
3313,2908,德生科技,'002908,2017/10/20
3314,603667,  五洲新春,'603667,  2016-10-25
3315,545,金浦钛业,'000545,1993/12/15
3316,600216,  浙江医药,'600216,  1999-10-21
3317,23,深天地Ａ,'000023,1993/4/29
3318,2792,通宇通讯,'002792,2016/3/28
3319,2782,可立克,'002782,2015/12/22
3320,2444,巨星科技,'002444,2010/7/13
3321,635,英 力 特,'000635,1996/11/20
3322,603929,  亚翔集成,'603929,  2016-12-30
3323,2569,*ST步森,'002569,2011/4/12
3324,300548,博创科技,'300548,2016/10/12
3325,600238,  ST椰岛,'600238,  2000-01-20
3326,600685,  中船防务,'600685,  1993-10-28
3327,600272,  开开实业,'600272,  1997-01-08
3328,300042,朗科科技,'300042,2010/1/8
3329,600578,  京能电力,'600578,  2002-05-10
3330,300009,安科生物,'300009,2009/10/30
3331,2097,山河智能,'002097,2006/12/22
3332,2001,新 和 成,'002001,2004/6/25
3333,600559,  老白干酒,'600559,  2002-10-29
3334,600662,  强生控股,'600662,  1993-06-14
3335,2015,协鑫能科,'002015,2004/7/8
3336,600170,  上海建工,'600170,  1998-06-23
3337,300322,硕贝德,'300322,2012/6/8
3338,2872,*ST天圣,'002872,2017/5/19
3339,601908,  京运通,'601908,  2011-09-08
3340,601567,  三星医疗,'601567,  2011-06-15
3341,600570,  恒生电子,'600570,  2003-12-16
3342,2735,王子新材,'002735,2014/12/3
3343,600729,  重庆百货,'600729,  1996-07-02
3344,600084,  *ST中葡,'600084,  1997-07-11
3345,601600,  中国铝业,'601600,  2007-04-30
3346,600581,  八一钢铁,'600581,  2002-08-16
3347,300202,聚龙股份,'300202,2011/4/15
3348,600257,  大湖股份,'600257,  2000-06-12
3349,300359,全通教育,'300359,2014/1/21
3350,37,深南电A,'000037,1994/7/1
3351,600634,  *ST富控,'600634,  1993-03-04
3352,300262,巴安水务,'300262,2011/9/16
3353,2324,普利特,'002324,2009/12/18
3354,14,沙河股份,'000014,1992/6/2
3355,2004,华邦健康,'002004,2004/6/25
3356,2786,银宝山新,'002786,2015/12/23
3357,2220,ST天宝,'002220,2008/2/28
3358,2072,*ST凯瑞,'002072,2006/10/18
3359,603015,  弘讯科技,'603015,  2015-03-03
3360,20,深华发Ａ,'000020,1992/4/28
3361,2178,延华智能,'002178,2007/11/1
3362,600683,  京投发展,'600683,  1993-10-25
3363,600508,  上海能源,'600508,  2001-08-29
3364,2218,拓日新能,'002218,2008/2/28
3365,2798,帝欧家居,'002798,2016/5/25
3366,601975,  招商南油,'601975,  2019-01-08
3367,600776,  东方通信,'600776,  1996-11-26
3368,600191,  华资实业,'600191,  1998-12-10
3369,50,深天马Ａ,'000050,1995/3/15
3370,888,峨眉山Ａ,'000888,1997/10/21
3371,539,粤电力Ａ,'000539,1993/11/26
3372,600095,  哈高科,'600095,  1997-07-08
3373,829,天音控股,'000829,1997/12/2
3374,600818,  中路股份,'600818,  1994-01-28
3375,300265,通光线缆,'300265,2011/9/16
3376,603567,  珍宝岛,'603567,  2015-04-24
3377,2661,克明面业,'002661,2012/3/16
3378,300808,久量股份,'300808,2019/11/29
3379,2074,国轩高科,'002074,2006/10/18
3380,600076,  康欣新材,'600076,  1997-05-26
3381,2785,万里石,'002785,2015/12/23
3382,300374,恒通科技,'300374,2015/3/19
3383,600829,  人民同泰,'600829,  1994-02-24
3384,2504,弘高创意,'002504,2010/11/18
3385,300316,晶盛机电,'300316,2012/5/11
3386,2277,友阿股份,'002277,2009/7/17
3387,300775,三角防务,'300775,2019/5/21
3388,600569,  安阳钢铁,'600569,  2001-08-20
3389,2493,荣盛石化,'002493,2010/11/2
3390,790,泰合健康,'000790,1998/3/27
3391,300170,汉得信息,'300170,2011/2/1
3392,600318,  新力金融,'600318,  2000-12-08
3393,736,中交地产,'000736,1997/4/25
3394,300530,达志科技,'300530,2016/8/9
3395,300351,永贵电器,'300351,2012/9/20
3396,2586,ST围海,'002586,2011/6/2
3397,2585,双星新材,'002585,2011/6/2
3398,2555,三七互娱,'002555,2011/3/2
3399,2289,*ST宇顺,'002289,2009/9/3
3400,300162,雷曼光电,'300162,2011/1/13
3401,2235,安妮股份,'002235,2008/5/16
3402,600000,  浦发银行,'600000,  1999-11-10
3403,949,新乡化纤,'000949,1999/10/21
3404,603053,  成都燃气,'603053,  2019-12-17
3405,600308,  华泰股份,'600308,  2000-09-28
3406,2295,精艺股份,'002295,2009/9/29
3407,603105,  芯能科技,'603105,  2018-07-09
3408,600698,  *ST天雁,'600698,  1993-12-06
3409,600649,  城投控股,'600649,  1993-05-18
3410,300562,乐心医疗,'300562,2016/11/16
3411,600641,  万业企业,'600641,  1993-04-07
3412,2104,恒宝股份,'002104,2007/1/10
3413,601139,  深圳燃气,'601139,  2009-12-25
3414,603717,  天域生态,'603717,  2017-03-27
3415,967,盈峰环境,'000967,2000/3/30
3416,600392,  盛和资源,'600392,  2003-05-29
3417,600217,  中再资环,'600217,  1999-12-16
3418,656,金科股份,'000656,1996/11/28
3419,603737,  三棵树,'603737,  2016-06-03
3420,601633,  长城汽车,'601633,  2011-09-28
3421,603611,  诺力股份,'603611,  2015-01-28
3422,2030,达安基因,'002030,2004/8/9
3423,2443,金洲管道,'002443,2010/7/6
3424,600682,  南京新百,'600682,  1993-10-18
3425,2849,威星智能,'002849,2017/2/17
3426,600422,  昆药集团,'600422,  2000-12-06
3427,300573,兴齐眼药,'300573,2016/12/8
3428,697,炼石航空,'000697,1997/3/25
3429,600292,  远达环保,'600292,  2000-11-01
3430,300291,华录百纳,'300291,2012/2/9
3431,600875,  东方电气,'600875,  1995-10-10
3432,2242,九阳股份,'002242,2008/5/28
3433,753,漳州发展,'000753,1997/6/26
3434,2132,恒星科技,'002132,2007/4/27
3435,300143,盈康生命,'300143,2010/12/9
3436,600152,  维科技术,'600152,  1998-06-09
3437,603086,  先达股份,'603086,  2017-05-11
3438,1965,招商公路,'001965,2017/12/25
3439,300811,铂科新材,'300811,2019/12/30
3440,300409,道氏技术,'300409,2014/12/3
3441,300716,国立科技,'300716,2017/11/9
3442,2876,三利谱,'002876,2017/5/25
3443,300109,新开源,'300109,2010/8/25
3444,601628,  中国人寿,'601628,  2007-01-09
3445,600478,  科力远,'600478,  2003-09-18
3446,300026,红日药业,'300026,2009/10/30
3447,90,天健集团,'000090,1999/7/21
3448,300451,创业慧康,'300451,2015/5/14
3449,600579,  克劳斯,'600579,  2002-08-09
3450,883,湖北能源,'000883,1998/5/19
3451,2607,中公教育,'002607,2011/8/10
3452,2890,弘宇股份,'002890,2017/8/2
3453,600409,  三友化工,'600409,  2003-06-18
3454,2019,亿帆医药,'002019,2004/7/13
3455,603936,  博敏电子,'603936,  2015-12-09
3456,777,中核科技,'000777,1997/7/10
3457,300540,深冷股份,'300540,2016/8/23
3458,2711,*ST欧浦,'002711,2014/1/27
3459,300595,欧普康视,'300595,2017/1/17
3460,601512,  中新集团,'601512,  2019-12-20
3461,300501,海顺新材,'300501,2016/2/4
3462,603508,  思维列控,'603508,  2015-12-24
3463,300537,广信材料,'300537,2016/8/30
3464,603085,  天成自控,'603085,  2015-06-30
3465,300281,金明精机,'300281,2011/12/29
3466,600588,  用友网络,'600588,  2001-05-18
3467,603178,  圣龙股份,'603178,  2017-03-28
3468,300163,先锋新材,'300163,2011/1/13
3469,300683,海特生物,'300683,2017/8/8
3470,300364,中文在线,'300364,2015/1/21
3471,663,永安林业,'000663,1996/12/6
3472,2399,海普瑞,'002399,2010/5/6
3473,600812,  华北制药,'600812,  1994-01-14
3474,601916,  浙商银行,'601916,  2019-11-26
3475,2841,视源股份,'002841,2017/1/19
3476,603883,  老百姓,'603883,  2015-04-23
3477,2402,和而泰,'002402,2010/5/11
3478,603633,  徕木股份,'603633,  2016-11-17
3479,2454,松芝股份,'002454,2010/7/20
3480,603078,  江化微,'603078,  2017-04-10
3481,66,中国长城,'000066,1997/6/26
3482,2237,恒邦股份,'002237,2008/5/20
3483,969,安泰科技,'000969,2000/5/29
3484,2437,誉衡药业,'002437,2010/6/23
3485,603968,  醋化股份,'603968,  2015-05-18
3486,603963,  大理药业,'603963,  2017-09-22
3487,601229,  上海银行,'601229,  2016-11-16
3488,2228,合兴包装,'002228,2008/5/8
3489,600382,  广东明珠,'600382,  2001-01-18
3490,976,华铁股份,'000976,2000/6/1
3491,300769,德方纳米,'300769,2019/4/15
3492,300444,双杰电气,'300444,2015/4/23
3493,300533,冰川网络,'300533,2016/8/18
3494,600150,  中国船舶,'600150,  1998-05-20
3495,600326,  西藏天路,'600326,  2001-01-16
3496,2818,富森美,'002818,2016/11/9
3497,568,泸州老窖,'000568,1994/5/9
3498,600561,  江西长运,'600561,  2002-07-16
3499,603058,  永吉股份,'603058,  2016-12-23
3500,955,欣龙控股,'000955,1999/12/9
3501,300151,昌红科技,'300151,2010/12/22
3502,601002,  晋亿实业,'601002,  2007-01-26
3503,601066,  中信建投,'601066,  2018-06-20
3504,2958,青农商行,'002958,2019/3/26
3505,728,国元证券,'000728,1997/6/16
3506,603359,  东珠生态,'603359,  2017-09-01
3507,2867,周大生,'002867,2017/4/27
3508,600759,  洲际油气,'600759,  1996-10-08
3509,600112,  ST天成,'600112,  1997-11-27
3510,651,格力电器,'000651,1996/11/18
3511,603917,  合力科技,'603917,  2017-12-04
3512,601677,  明泰铝业,'601677,  2011-09-19
3513,600227,  圣济堂,'600227,  2000-02-21
3514,600301,  ST南化,'600301,  2000-07-12
3515,2124,天邦股份,'002124,2007/4/3
3516,600372,  中航电子,'600372,  2001-07-06
3517,2316,亚联发展,'002316,2009/12/9
3518,600866,  星湖科技,'600866,  1994-08-18
3519,600036,  招商银行,'600036,  2002-04-09
3520,2682,龙洲股份,'002682,2012/6/12
3521,603558,  健盛集团,'603558,  2015-01-27
3522,600333,  长春燃气,'600333,  2000-12-11
3523,703,恒逸石化,'000703,1997/3/28
3524,601607,  上海医药,'601607,  1994-03-24
3525,2892,科力尔,'002892,2017/8/17
3526,2810,山东赫达,'002810,2016/8/26
3527,600692,  亚通股份,'600692,  1993-11-19
3528,2679,福建金森,'002679,2012/6/5
3529,2063,远光软件,'002063,2006/8/23
3530,2197,证通电子,'002197,2007/12/18
3531,300294,博雅生物,'300294,2012/3/8
3532,600348,  阳泉煤业,'600348,  2003-08-21
3533,2280,联络互动,'002280,2009/8/21
3534,603878,  武进不锈,'603878,  2016-12-19
3535,603367,  辰欣药业,'603367,  2017-09-29
3536,300622,博士眼镜,'300622,2017/3/15
3537,96,广聚能源,'000096,2000/7/24
3538,300173,智慧松德,'300173,2011/2/1
3539,603960,  克来机电,'603960,  2017-03-14
3540,300154,瑞凌股份,'300154,2010/12/29
3541,2800,天顺股份,'002800,2016/5/30
3542,603118,  共进股份,'603118,  2015-02-25
3543,600858,  银座股份,'600858,  1994-05-06
3544,2715,登云股份,'002715,2014/2/19
3545,600230,  沧州大化,'600230,  2000-04-06
3546,600673,  东阳光,'600673,  1993-09-17
3547,600969,  郴电国际,'600969,  2004-04-08
3548,2875,安奈儿,'002875,2017/6/1
3549,300470,中密控股,'300470,2015/6/12
3550,300611,美力科技,'300611,2017/2/20
3551,600526,  *ST菲达,'600526,  2002-07-22
3552,2793,东音股份,'002793,2016/4/15
3553,603012,  创力集团,'603012,  2015-03-20
3554,970,中科三环,'000970,2000/4/20
3555,300391,康跃科技,'300391,2014/8/1
3556,2244,滨江集团,'002244,2008/5/29
3557,300295,三六五网,'300295,2012/3/15
3558,600381,  青海春天,'600381,  2001-05-08
3559,780,平庄能源,'000780,1997/6/6
3560,300466,赛摩电气,'300466,2015/5/28
3561,601888,  中国国旅,'601888,  2009-10-15
3562,2024,苏宁易购,'002024,2004/7/21
3563,2403,爱仕达,'002403,2010/5/11
3564,2306,ST云网,'002306,2009/11/11
3565,2592,八菱科技,'002592,2011/11/11
3566,417,合肥百货,'000417,1996/8/12
3567,2808,恒久科技,'002808,2016/8/12
3568,17,深中华A,'000017,1992/3/31
3569,300237,美晨生态,'300237,2011/6/29
3570,2066,瑞泰科技,'002066,2006/8/23
3571,603909,  合诚股份,'603909,  2016-06-28
3572,2255,海陆重工,'002255,2008/6/25
3573,603077,  和邦生物,'603077,  2012-07-31
3574,603676,  卫信康,'603676,  2017-07-21
3575,923,河钢资源,'000923,1999/7/14
3576,557,西部创业,'000557,1994/6/17
3577,600053,  九鼎投资,'600053,  1997-04-18
3578,603348,  文灿股份,'603348,  2018-04-26
3579,584,哈工智能,'000584,1995/11/28
3580,600429,  三元股份,'600429,  2003-09-15
3581,600710,  苏美达,'600710,  1996-07-01
3582,300691,联合光电,'300691,2017/8/11
3583,603991,  至正股份,'603991,  2017-03-08
3584,517,荣安地产,'000517,1993/8/6
3585,61,农 产 品,'000061,1997/1/10
3586,2448,中原内配,'002448,2010/7/16
3587,300253,卫宁健康,'300253,2011/8/18
3588,300792,壹网壹创,'300792,2019/9/27
3589,423,东阿阿胶,'000423,1996/7/29
3590,600667,  太极实业,'600667,  1993-07-28
3591,600380,  健康元,'600380,  2001-06-08
